Program Name,University Name,Location
Advanced Standing JD,UNH Franklin Pierce School of Law,"Concord, Canada"
Anaesthesia and Intensive Care (Research),University of Nottingham,"Nottingham, England"
Applicable Computing (Research),University of Bedfordshire,"Bedford, England"
Applicable Computing (Research),University of Bedfordshire,"Bedford, England"
Architecture (Research),University College Dublin - UCD,"Dublin, Ireland"
Architecture (Research),University College Dublin - UCD,"Dublin, Ireland"
Argumentation Studies,University of Windsor,"Windsor, Canada"
Biological and Biomedical Science (Research),Oxford Brookes University,"Oxford, England"
Biological and Biomedical Science (Research),Oxford Brookes University,"Oxford, England"
Biological and Biomedical Sciences (Research),Brunel University London,"Middlesex, England"
Business Administration (Research),University of Chester,"Chester, England"
Business Administration (Taught),Teesside University,"Middlesbrough, England"
Business Administration (Taught),Teesside University,"Middlesbrough, England"
Business Administration (Taught),University of West London,"London, England"
Chemical Engineering (Research),University of Nottingham,"Nottingham, England"
Chemistry (Research),University of Cambridge,"Cambridge (England), England"
Chemistry (Research),University of Cambridge,"Cambridge (England), England"
Civil Engineering (Research),University of West London,"London, England"
Civil Engineering (Research),University of West London,"London, England"
Clinical Psychology (Taught),"National University of Ireland, Galway","Galway, Ireland"
Communicable Diseases (Research),University of West London,"London, England"
Comparative Medicine (Research),University of Nottingham,"Nottingham, England"
Condensed Matter Physics (Research),University of Leeds,"Leeds, England"
Condensed Matter Theory (Research),University of Nottingham,"Nottingham, England"
Criminology by Published Work (P052516) (Research),University of Westminster,"London, England"
Cybernetics (Research),University of Reading,"Reading (England), England"
"Drama, Film and Music (Research)",Trinity College Dublin,"Dublin, Ireland"
"Drama, Film and Music (Research)",Trinity College Dublin,"Dublin, Ireland"
Economics (Research),SOAS University of London,"London, England"
Economics (Research),SOAS University of London,"London, England"
Employment Policy and Equalities (Research),Keele University,"Keele, England"
English (Research),Birmingham City University,"Birmingham, England"
English (Research),Birmingham City University,"Birmingham, England"
English (Research),Birmingham City University,"Birmingham, England"
Finance and Management (Taught),SOAS University of London,"London, England"
Finance and Management (Taught),SOAS University of London,"London, England"
Fluid Dynamics (Research),University of Leeds,"Leeds, England"
French,Western University,"London, England"
French (Research),University of Cambridge,"Cambridge (England), England"
French (Research),University of Cambridge,"Cambridge (England), England"
Gender Studies (Taught),SOAS University of London,"London, England"
Immunology (Research),University of Nottingham,"Nottingham, England"
Informatics (Research),University of Salford,"Manchester, England"
Intercultural Research (Research),Heriot-Watt University,"Edinburgh, Scotland"
International Communication and Media (Research),University of Leeds,"Leeds, England"
"Languages, Literatures and Cultural Studies (Research)",Trinity College Dublin,"Dublin, Ireland"
"Languages, Literatures and Cultural Studies (Research)",Trinity College Dublin,"Dublin, Ireland"
Materials Engineering and Materials Design (Research),University of Nottingham,"Nottingham, England"
Mechanical Engineering (Research),Oxford Brookes University,"Oxford, England"
Mechanical Engineering (Research),Oxford Brookes University,"Oxford, England"
Media and Communication (Research),University of Leeds,"Leeds, England"
Mediated Governance (Research),University of Leeds,"Leeds, England"
Medical Physics (Research),University of Nottingham,"Nottingham, England"
Medical Sciences (Research),Hull York Medical School,"Hull, England"
Medical Sciences (Research),Hull York Medical School,"Hull, England"
Midwifery and Women's Health (Research),University of West London,"London, England"
Molecular Microbiology and Genome Dynamics (Research),University of Nottingham,"Nottingham, England"
Natural Resource Management,University of Manitoba,"Winnipeg, Canada"
Oncology (Research),University of Cambridge,"Cambridge (England), England"
Oncology (Research),University of Cambridge,"Cambridge (England), England"
Organic Electronics,Bangor University,"Bangor, Wales"
Organisational Psychology (Research),"Birkbeck, University of London","London, England"
Organisational Psychology (Research),"Birkbeck, University of London","London, England"
Peace and Conflict Studies,University of Manitoba,"Winnipeg, Canada"
Pharmacology (Research),University of Cambridge,"Cambridge (England), England"
Pharmacology (Research),University of Cambridge,"Cambridge (England), England"
Pharmacy and Pharmacology (Research),University of Bath,"Bath, England"
Physical Activity for Health (Research),University of Strathclyde,"Glasgow, Scotland"
Plant Sciences (Research),University of Cambridge,"Cambridge (England), England"
Policy Research and Practice (Research),University of Bath,"Bath, England"
Politics and International Studies (Research),University of Cambridge,"Cambridge (England), England"
Politics and International Studies (Research),University of Cambridge,"Cambridge (England), England"
"Public Health and Health Systems (Aging, Health, and Well-Being)",University of Waterloo,"Waterloo (Ontario, Canada), Canada"
Publishing (Research),Oxford Brookes University,"Oxford, England"
Publishing (Research),Oxford Brookes University,"Oxford, England"
Religious Studies,University of Waterloo,"Waterloo (Ontario, Canada), Canada"
Renewable Materials,Bangor University,"Bangor, Wales"
Robotics and Systems Engineering (Research),University of Salford,"Salford, England"
Science & Technology Studies (Research),The University of Edinburgh,"Edinburgh, Scotland"
Sociology and Social Policy (Research),University of Leeds,"Leeds, England"
Statistics (Research),Keele University,"Keele, England"
Studio Art (Research),"National University of Ireland, Galway","Galway, Ireland"
Studio Art (Research),"National University of Ireland, Galway","Galway, Ireland"
Sustainable Futures (Research),University of Bath,"Bath, England"
Systems Design Engineering,University of Waterloo,"Waterloo (Ontario, Canada), Canada"
Translation and Interpreting (Research),Heriot-Watt University,"Edinburgh, Scotland"
Translation and Interpreting (Research),Heriot-Watt University,"Edinburgh, Scotland"
Transport by Published Work (Research),University of Westminster,"London, England"
Pharmacy (Research),University of East Anglia,"Norwich, England"
Pharmacy (Research),University of East Anglia,"Norwich, England"
Health Sciences (Research),University of East Anglia,"Norwich, England"
Health Sciences (Research),University of East Anglia,"Norwich, England"
Political Science,Western University,"London, England"
American Studies (Research),University College Dublin - UCD,"Dublin, Ireland"
American Studies (Research),University College Dublin - UCD,"Dublin, Ireland"
Applied Mathematics,Western University,"London, England"
Applied Mathematics (Research),"National University of Ireland, Galway","Galway, Ireland"
Architectural Design (Social Science) (Research),University of Nottingham,"Nottingham, England"
Art and Design (Research),University of Gloucestershire,"Cheltenham, England"
Art and Design (Research),University of Gloucestershire,"Cheltenham, England"
Biology,University of Ottawa,"Ottawa, Canada"
Biomedical Engineering and Rehabilitation Technologies (Research),University of Salford,"Salford, England"
Botany (Research),"National University of Ireland, Galway","Galway, Ireland"
Chemistry,Memorial University of Newfoundland,"Newfoundland & Labrador, Canada"
Chemistry,University of Manitoba,"Winnipeg, Canada"
Chemistry,York University,"Toronto, Canada"
Classics (Research),University of Cambridge,"Cambridge (England), England"
Classics (Research),University of Cambridge,"Cambridge (England), England"
Clinical Psychology (Research),University of Plymouth,"Plymouth, England"
Clinical Veterinary Sciences (Research),The University of Edinburgh,"Edinburgh, Scotland"
Cognitive Development and Learning (Research),University of Nottingham,"Nottingham, England"
Communicable Diseases (Research),University of West London,"London, England"
Computer Science,McMaster University,"Hamilton (Ontario, Canada), Canada"
Computing and Communication Technologies (Research),Oxford Brookes University,"Oxford, England"
Computing and Communication Technologies (Research),Oxford Brookes University,"Oxford, England"
Conservation,Bangor University,"Bangor, Wales"
Construction Management and Engineering (Research),University of Reading,"Reading (England), England"
Construction Management and Engineering (Research),University of Reading,"Reading (England), England"
Construction Management and Engineering (Research),University of Reading,"Reading (England), England"
Countryside and Community (Research),University of Gloucestershire,"Cheltenham, England"
Countryside and Community (Research),University of Gloucestershire,"Cheltenham, England"
Earth and Ocean Sciences (Research),"National University of Ireland, Galway","Galway, Ireland"
